"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3265900","","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3175100","","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3538000","","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4173000","","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3538000","","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","2993700","","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3628700","","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4173000","","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4354500","","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4322700","","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4898800","","","","0"
"2007","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4354500","","","","0"
"2008","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5080200","","","","0"
"2009","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5688000","","","","0"
"2010","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4690100","","","","0"
"2011","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4263800","","","","0"
"2012","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4898800","","","","0"
"2013","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5080200","","","","0"
"2014","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5034900","","","","0"
"2015","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4626600","","","","0"
"2016","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5366000","","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5987400","","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","5348600","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4742600","","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3945600","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4690721","","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3501495","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","4538677","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Corn for silage","Metric tonnes","214","units","0","v115114274","7.19.29","3684428","","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","2300","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","","F","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","3100","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","","F","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","","F","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","","x","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Faba beans","Metric tonnes","214","units","0","v1001388433","7.19.42","","F","","","0"
"1991","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1992","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1993","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1994","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1995","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1996","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2007","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2008","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2009","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2010","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2011","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2012","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2013","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2014","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2015","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2016","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","..","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","1500","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","F","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","x","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","F","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","F","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","0","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Flaxseed","Metric tonnes","214","units","0","v115115229","7.19.14","","x","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","..","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","F","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","x","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","0","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","x","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","x","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","x","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Hemp","Metric tonnes","214","units","0","v122642664","7.19.45","","F","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","0","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","3900","","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","0","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","","F","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","0","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","0","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Lentils","Metric tonnes","214","units","0","v1001388283","7.19.32","0","","","","0"
"1991","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","393700","","","","0"
"1992","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","381000","","","","0"
"1993","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","426400","","","","0"
"1994","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","362900","","","","0"
"1995","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","362900","","","","0"
"1996","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","290300","","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","350200","","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","308400","","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","277600","","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","241300","","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","235900","","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","214100","","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","212300","","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","196000","","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","172400","","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","167800","","","","0"
"2007","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","147000","","","","0"
"2008","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","127000","","","","0"
"2009","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","135600","","","","0"
"2010","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","139700","","","","0"
"2011","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","110000","","","","0"
"2012","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","108000","","","","0"
"2013","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","96200","","","","0"
"2014","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","96200","","","","0"
"2015","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","103400","","","","0"
"2016","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","83500","","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","72900","","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","76600","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","92600","","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","73400","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","60815","","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","43527","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","41253","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Mixed grains","Metric tonnes","214","units","0","v115114275","7.19.10","35296","","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","0","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","","x","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","0","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","","F","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","0","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","","x","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Mustard seed","Metric tonnes","214","units","0","v1001388511","7.19.30","","x","","","0"
"1991","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","137300","","","","0"
"1992","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","177400","","","","0"
"1993","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","141100","","","","0"
"1994","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","100200","","","","0"
"1995","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","91000","","","","0"
"1996","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","78700","","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","100200","","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","94100","","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","95600","","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","80200","","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","95600","","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","103300","","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","123400","","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","108000","","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","104100","","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","113400","","","","0"
"2007","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","87900","","","","0"
"2008","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","67900","","","","0"
"2009","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","79800","","","","0"
"2010","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","75600","","","","0"
"2011","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","64400","","","","0"
"2012","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","60900","","","","0"
"2013","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","75600","","","","0"
"2014","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","70900","","","","0"
"2015","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","154200","","","","0"
"2016","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","80200","","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","71100","","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","65600","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","104700","","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","103700","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","95357","","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","111869","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","72527","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Oats","Metric tonnes","214","units","0","v115114276","7.19.5","91303","","","","0"
"1991","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1992","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1993","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1994","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1995","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1996","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2007","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2008","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2009","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2010","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2011","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2012","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2013","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2014","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2015","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2016","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2017","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","","..","","","0"
"2018","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","5600","","","","0"
"2019","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","8000","","","","0"
"2020","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","13400","","","","0"
"2021","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","6724","","","","0"
"2022","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","9223","","","","0"
"2023","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","5146","","","","0"
"2024","Ontario","2021A000235","Production (metric tonnes)","Peas, dry","Metric tonnes","214","units","0","v115115230","7.19.13","3702","","","","0"
"1991","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","43200","","","","0"
"1992","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","27900","","","","0"
"1993","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","26700","","","","0"
"1994","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","45700","","","","0"
"1995","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","45700","","","","0"
"1996","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","40600","","","","0"
"1997","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","48300","","","","0"
"1998","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","54600","","","","0"
"1999","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","63500","","","","0"
"2000","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","61000","","","","0"
"2001","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","54600","","","","0"
"2002","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","47600","","","","0"
"2003","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","61000","","","","0"
"2004","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","66000","","","","0"
"2005","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","55900","","","","0"
"2006","Ontario","2021A000235","Production (metric tonnes)","Rye, all","Metric tonnes","214","units","0","v115114277","7.19.7","45700","","","","0"
