"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","..","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","x","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","1500","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","F","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","F","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","300","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","F","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Flaxseed","Hectares","149","units","0","v115115220","6.16.14","","x","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","","..","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","","x","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","900","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","","x","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","1700","","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","2200","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","","F","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Hemp","Hectares","149","units","0","v122642650","6.16.45","","F","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","","F","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Lentils","Hectares","149","units","0","v1000142914","6.16.32","0","","","","0"
"1991","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","25668","","","","0"
"1992","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","29000","","","","0"
"1993","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","35000","","","","0"
"1994","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","35000","","","","0"
"1995","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","38000","","","","0"
"1996","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","32019","","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","33000","","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","36000","","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","33000","","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","31000","","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","31000","","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","28000","","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","25000","","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","26000","","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","24000","","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","26900","","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","25000","","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","21000","","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","22500","","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","24000","","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","18100","","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","21300","","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","21300","","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","16500","","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","14500","","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","16200","","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","13500","","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","11700","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","12800","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","12300","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","12912","","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","7800","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","10000","","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Mixed grains","Hectares","149","units","0","v115114070","6.16.10","9000","","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","0","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","","x","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","0","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","","F","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","0","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","","x","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Mustard seed","Hectares","149","units","0","v1000142990","6.16.30","","F","","","0"
"1991","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","96348","","","","0"
"1992","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","109000","","","","0"
"1993","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","104000","","","","0"
"1994","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","96000","","","","0"
"1995","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","89000","","","","0"
"1996","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85106","","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85000","","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","85000","","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","82000","","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","88000","","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","93000","","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","110000","","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","116000","","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","110000","","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","120000","","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","125700","","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","115000","","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","102000","","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","105000","","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","113000","","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","103600","","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","95800","","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","84300","","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","86600","","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","100000","","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","84500","","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","60000","","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","74100","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","73500","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","82600","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","68392","","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","79200","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","61400","","r","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Oats","Hectares","149","units","0","v115114071","6.16.5","57500","","","","0"
"1991","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1992","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1993","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1994","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1995","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1996","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","","..","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","1400","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","2200","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","3800","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","2236","","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","2400","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","3100","","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Peas, dry","Hectares","149","units","0","v115115221","6.16.13","2400","","","","0"
"1991","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4600","","","","0"
"1992","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3700","","","","0"
"1993","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","2200","","","","0"
"1994","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","2500","","","","0"
"1995","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","2800","","","","0"
"1996","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3765","","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3300","","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3800","","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4000","","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4000","","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4500","","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3800","","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3700","","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3700","","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","3200","","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4700","","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","","..","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","4000","","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","7000","","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","15600","","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","12000","","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","13400","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","16200","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","22400","","","","0"
"2021","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","19308","","","","0"
"2022","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","31100","","","","0"
"2023","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","28500","","","","0"
"2024","Quebec","2021A000224","Seeded area (hectares)","Rye, all","Hectares","149","units","0","v115115272","6.16.7","19800","","","","0"
"1991","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1992","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1993","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1994","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1995","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1996","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"1997","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","1600","","","","0"
"1998","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","2200","","","","0"
"1999","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","1800","","","","0"
"2000","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","2500","","","","0"
"2001","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","2900","","","","0"
"2002","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","1600","","","","0"
"2003","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","1600","","","","0"
"2004","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","1400","","","","0"
"2005","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","600","","","","0"
"2006","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","2300","","","","0"
"2007","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2008","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2009","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2010","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2011","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2012","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2013","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","","..","","","0"
"2014","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","2500","","","","0"
"2015","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","5500","","","","0"
"2016","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","8200","","","","0"
"2017","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","6000","","","","0"
"2018","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","6500","","","","0"
"2019","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","9500","","","","0"
"2020","Quebec","2021A000224","Seeded area (hectares)","Rye, all including fall rye remaining","Hectares","149","units","0","v115114072","6.16.25","10300","","","","0"
